DiagramURL,MapPath,Map Name,Map Type,Level,Title,Statement Set Name,Statement Name,Statement Links HintText,Text
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Marketing / L3: Intelligence, Data Analytics, and Reporting",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: LCCG / L3: Oversee Legal, Reg, and Rep Risk / L4: Manage Examinations and Enquiries from Prudential, Consumer Protection, and Securities Regulators / L5: Produce Data for Reg Exams",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: HR / L3: Employee Relations / L4: Employee Relations / L5: Govern and Oversee,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Risk / L3: Governance, Policies, Controls, and Oversight / L4: Regulatory, Governance, & Oversight / L5: Manage/Support Audits and Regulatory Reviews",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: AML / L3: Know Your Customer (KYC) / L4: Enhanced Due Dilligence (High Risk) / L5: EDD Information Collection/High Risk Intake,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Marketing / L3: Execute Events / L4: Execute Internal Events,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Risk / L3: Operations, Administrative, & Other Activities / L4: Executive Oversight / L5: Other WF NIX",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: HR / L3: Talent Acquisition / L4: Global Resourcing,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Risk / L3: Capital Mgmt / L4: Execute/Oversee Capital Demand Process / L5: Review, Consolidate, and Distribute RWA/Regulatory Capital",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: LCCG / L3: Oversee Legal, Regulatory, and Reputational Risk / L4: Manage Personal Trading, Conflicts of Interest, and Registration Requirements",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: LCCG / L3: Oversee Legal, Reg, and Rep Risk / L4: Oversee Legal, Reg, and Rep Risk on Transactions / L5: Assess and Analyze Legal, Reg, and Rep Risk",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Risk / L3: Operations, Administrative & Other Activities / L4: Strategic Initiatives / L5: Provide Oversight, Advice, and Guidance to Business Initiatives",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Risk / L3: Operations, Administrative, & Other Activities / L4: Financial Mgmt",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: AML / L3: Intelligence, Data Analytics, and Reporting / L4: Manage, Maintain, and Enhance Existing Systems / L5: Technology Service Support (Data Mgmt)",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: AML / L3: Governance, Policies, Controls, and Oversight / L4: Designated Accountability & Oversight / L5: AML Governance QA/RCE Testing",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Marketing / L3: Execute Events,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: AML / L3: Governance, Policies, Controls, and Oversight / L4: Designated Accountability & Oversight / L5: Case Quality Assurance",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: HR / L3: Employee Relations / L4: Employee Relations / L5: Set Direction (Goal/Outcomes), Strategy, and Principles",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: HR / L3: HR Support Service / L4: Supplier NIX / L5: Supplier NIX (Aon Hewitt),,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: AML / L3: Intelligence, Data Analytics, and Reporting / L4: AML Data & Model Governance / L5: Data Risk Framework",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: AML / L3: Operations, Administrative, & Other Activities / L4: Executive Oversight / L5: Strategy and Business Planning",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Risk / L3:  Operations, Administrative, & Other Activities / L4: Training / L5: Develop and Conduct Training for Risk Employees",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Risk / L3: Intelligence, Data Analytics, and Reporting / L4: Risk Models / L5: Model Validation / L6: Execute Initial and Ongoing Model Validation / L7: Participate in Model Tollgate Process",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: HR / L3: Organization Effectiveness / L4: Job Evaluation,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Finance / L3: Taxation / L4: Manage Administered Expenses,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Risk / L3: Capital Mgmt / L4: Oversee, Manage, and Refine BCAR Processes",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Marketing / L3: Research,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Risk / L3: Capital Mgmt / L4: Execute/Oversee Capital Demand Process / L5: Analyze Economic Capital & RWA/Reg. Capital Levels & Identify Issues,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: AML / L3: Operations, Administrative, & Other Activities / L4: Financial Mgmt",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Risk / L3: Transactional Risk Activities / L4: Credit Risk / L5: Workout (SAMU) / L6: Collaborate with Business and Participate in Business Review Meetings,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Risk / L3: Transactional Risk Activities / L4: Market Risk / L5: Market Risk Oversight - Review, Challenge, and Comment on Risk, P&L / L6: Monitor Markets to Identify Risks & Issues",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: AML / L3: Governance, Policies, Controls, and Oversight / L4: Enterprise AML Training / L5: AML Training Oversight",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: LCCG / L3: Oversee Legal, Regulatory, and Reputational Risk / L4: Oversee Pre-Employment Screening",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: HR / L3: Intelligence, Data Analytics, and Reporting / L4: HR Data Analytics/Information Mgmt / L5: Design the Plan, Solution, or Program",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Communications / L3: External Communications,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: HR / L3: Organization Effectiveness / L4: Organization Design / L5: Implement and Execute, incl. Providing Subject Matter Expertise and Consulting with Partners",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: HR / L3: Talent Acquisition / L4: Employee & Contigent Recruitment / L5: Analyze, Monitor, and Report",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: AML / L3: Operations, Administrative, & Other Activities / L4: Resource & Talent Mgmt",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Risk / L3: Capital Mgmt / L4: Provide SME Input, Advice, and Guidance on Regulatory Capital Processes",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: HR / L3: Intelligence, Data Analytics, and Reporting",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Risk / L3: Transactional Risk Activities / L4: Market Risk / L5: Market Risk Valuation (Valuation Product Control) / L6: Execute Independent Price Verification (IPV) for Transactions,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: HR / L3: Operations, Administrative, and Other Activities / L4: Manage Projects / L5: Project Mgmt",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Risk / L3: Operations, Administrative, & Other Activities / L4: Business Continuity Mgmt / L5: Manage Business Continuity Planning and Disaster Recovery",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: HR / L3: Operations, Administrative, and Other Activities / L4: HR IT Strategies / L5: Set the Governance Framwork (Policies/Practices and Standards)",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Risk / L3: Transactional Risk Activities / L4: Market Risk / L5: Counterparty Credit Risk (CCR),,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Marketing / L3: Operations, Administrative, and Other Activities / L4: Manage Compliance",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Risk / L3: Transactional Risk Activities / L4: Market Risk / L5: Counterparty Credit Risk (CCR) / L6: Assess/Validate CCR Exposure,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Finance / L3: Taxation / L4: Manage Administered Expenses / L5: Other NIX,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: AML / L3: Intelligence, Data Analytics, and Reporting / L4: Process Effectiveness",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Risk / L3: Stress Testing & Scenario Analysis / L4: Develop & Execute Other Ad Hoc Stress Tests,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: AML / L3: Governance, Policies, Controls, and Oversight / L4: Enterprise AML Training",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Risk / L3: Intelligence, Data Analytics, and Reporting / L4: Risk Models / L5: Model Development - Model Developer Activities / L6: Build Model",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Audit / L3: Prepare Audit Plan and Conduct Individual Audits / L4: Prepare Annual Audit Plan,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Marketing / L3: Channel Marketing Execution,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: HR / L3: Talent Planning  / L4: Divesity and Inclusion / L5: Set the Governance Framwork (Policies/Practices and Standards),,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: HR / L3: Talent Development & Careers / L4: Learning / L5: Set Direction (Goal/Outcomes), Strategy, and Principles",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Finance / L3: Operations, Administrative, & Other Activities / L4: Manage Portfolio, Program, Projects, and Change",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Finance / L3: Operations, Administrative, & Other Activities / L4: Manage Administered Expenses",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Risk / L3: Transactional Risk Activities / L4: Market Risk / L5: Value at Risk (VaR) / L6: Analyze Any Issues Identified,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Marketing / L3: Intelligence, Data Analytics, and Reporting / L4: Marketing Analytics / L5: Leads Mgmt",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: HR / L3: Performance / L4: Performance Mgmt,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: LCCG / L3: Oversee Legal, Reg, and Rep Risk / L4: Review and Action Complaints / L5: Acknowledge and Respond to Written Customer Complaints",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Risk / L3: Transactional Risk Activities / L4: Credit Risk,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Audit / L3: Prepare Audit Plan and Conduct Individual Audits / L4: Conduct Individual Audits (one for each Operating Group) / L5: Plan the Audit,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Risk / L3: Operational Risk Mgmt,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: HR / L3: Rewards / L4: Compensation / L5: Design the Plan, Solution, or Program",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: AML / L3: Intelligence, Data Analytics, and Reporting / L4: AML Data & Model Governance / L5: AML Model Documentation",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Risk / L3: Intelligence, Data Analytics, and Reporting / L4: Risk Models / L5: Model Development - Model Owner Activities / L6: Provide SME Input to Model Development",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Risk / L3: Trans Risk Activities / L4: Credit Risk / L5: Credit App Rev, Assess, & Decision (incl. New Creds & Annl Rev) / L6: Rev and Assess Valuations, Appraisals and Other Reports",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Marketing / L3: Customer & Product Marketing / L4: Customer & Product Marketing / L5: Develop and Manage Marketing Plans,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Finance / L3: Operations, Administrative, & Other Activities / L4: Executive Oversight",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Marketing / L3: Customer & Product Marketing / L4: Campaign Mgmt / L5: Campaign Execution,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: AML / L3: Governance, Policies, Controls, and Oversight / L4: Internal Policies, Procedures, and Controls (P&P)",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: AML / L3: Governance, Policies, Controls, and Oversight / L4: Program Review & Issues Mgmt.",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: LCCG / L3: Oversee Legal, Regulatory, and Reputational Risk / L4: Oversee Legal, Regulatory, and Reputational Risk on Products",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: HR / L3: Talent Planning  / L4: Divesity and Inclusion / L5: Design the Plan, Solution, or Program",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: HR / L3: Organization Effectiveness / L4: Job Evaluation / L5: Set the Governance Framwork (Policies/Practices and Standards),,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: HR / L3: Talent Planning  / L4: Divesity and Inclusion,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Risk / L3: Governance, Policies, Controls, and Oversight / L4: Regulatory, Governance, & Oversight / L5: Fulfill Compliance-Related Activities",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: AML / L3: Intelligence, Data Analytics, and Reporting / L4: Regulatory Reporting",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Risk / L3: Transactional Risk Activities / L4: Market Risk / L5: Market Risk Valuation (Valuation Product Control) / L6: Review New Product Proposals,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: HR / L3: Operations, Administrative, and Other Activities / L4: HR IT Strategies / L5: Set Direction (Goal/Outcomes), Strategy, and Principles",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: AML / L3: Operations, Administrative, & Other Activities",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: LCCG / L3: Oversee Legal, Regulatory, and Reputational Risk / L4: Manage Information Walls and Research Disclosure",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Risk / L3: Portfolio Mgmt / L4: Calculate/Assess Collective Allowance for Credit Portfolios,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Marketing / L3: Digital Marketing Inititiatives / L4: Digital Marketing Inititiatives - Strategy,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Marketing / L3: Customer & Product Marketing / L4: Campaign Mgmt / L5: Campaign Design,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Audit / L3: Prepare Audit Plan and Conduct Individual Audits,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Risk / L3: Capital Mgmt,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: HR / L3: Talent Planning  / L4: Divesity and Inclusion / L5: Implement and Execute, incl. Providing Subject Matter Expertise and Consulting with Partners",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: HR / L3: Organization Effectiveness / L4: Job Evaluation / L5: Design the Plan, Solution, or Program",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Risk / L3: Operations, Administrative, & Other Activities / L4: Manage, Maintain, and Enhance Existing Systems / L5: Oversee Risk Systems & Data",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Communications / L3: External Communications,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Marketing / L3: Digital Marketing Inititiatives / L4: Digital Marketing Inititiatives - Performance,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Risk / L3: Transactional Risk Activities / L4: Credit Risk / L5: Collections Oversight / L6: Oversee Collections Activities, Strategies, Policies",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Risk / L3: Operations, Administrative, & Other Activities / L4: Manage Suppliers",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Marketing / L3: Customer & Product Marketing / L4: Customer & Product Marketing / L5: Develop and Manage Lifecycle/Share of Wallet/Retension Activities,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Risk / L3: Transactional Risk Activities / L4: Credit Risk / L5: Workout (SAMU),,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Marketing / L3: Customer & Product Marketing / L4: Customer & Product Marketing / L5: Develop and Manage Business Support/Promotional/Product Awareness Activities,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: LCCG / L3: Operations, Administrative, and Other Activities / L4: Manage, Maintain, and Enhance Existing Systems",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Risk / L3: Transactional Risk Activities / L4: Market Risk / L5: Value at Risk (VaR),,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: HR / L3: Talent Development & Careers / L4: Learning / L5: Program Manage Employee Classroom Learning,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: LCCG / L3: Intelligence, Data Analytics, and Reporting / L4: Gather, Aggregate, and Report on Regulatory Compliance Programs to Mgmt and the Board",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: AML / L3: Intelligence, Data Analytics, and Reporting / L4: AML Risk Analytics",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: HR / L3: Talent Acquisition / L4: Employee & Contigent Recruitment / L5: Set the Governance Framwork (Policies/Practices and Standards),,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Risk / L3: Operations, Administrative, & Other Activities / L4: Executive Oversight",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: HR / L3: Talent Planning  / L4: Leadership Planning,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Risk / L3: Capital Mgmt / L4: Execute/Oversee Capital Demand Process / L5: Consolidate Bank-Wide Economic Capital,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Audit / L3: Operations, Administrative, & Other Activities / L4: Manage, Maintain, and Enhance Existing Systems",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Audit / L3: Prepare Audit Plan and Conduct Individual Audits / L4: Conduct Individual Audits (one for each Operating Group) / L5: Plan the Audit / L6: Loan Review,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: AML,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Finance / L3: Stress Testing & Scenario Analysis,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: HR / L3: Organization Effectiveness / L4: Job Evaluation / L5: Govern and Oversee,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Audit / L3: Intelligence, Data Analytics, and Reporting",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: AML / L3: Operations, Administrative, & Other Activities / L4: Manage, Maintain, and Enhance Existing Systems",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Risk / L3: Transactional Risk Activities / L4: Market Risk / L5: Counterparty Credit Risk (CCR) / L6: Resolve Exposure Breaches,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Finance / L3: Operations, Administrative, & Other Activities / L4: Deliver Administrative Support",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Finance / L3: Advise & Consult / L4: Business and Strategy Support / L5: Support for Business Lines, T&O, and Corporate Areas",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Marketing / L3: Research / L4: Market Research,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: HR / L3: Operations, Administrative, and Other Activities / L4: HR IT Strategies / L5: Analyze, Monitor, and Report",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Audit / L3: Prepare Audit Plan and Conduct Individual Audits / L4: Conduct Individual Audits (one for each Operating Group) / L5: Execute the Audit / L6: Design Computer Assisted Auditing,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: HR / L3: Advise & Consult / L4: HR & People Strategies,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Marketing / L3: Channel Marketing Execution / L4: BMO Online Public Channels,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Risk / L3: Governance, Policies, Controls, and Oversight",,
