DiagramURL|MapPath|Map Name|Map Type|Level|Title|Statement Set Name|Statement Name|Statement Links HintText|Text
http://cmtowpnimweb01.ibg.adroot.bmogc.net/NimbusEnterprise/CtrlWebISAPI.dll/?__id=webDiagram.show&map=0%3AF05F72EE64DE4238BCE82DC0435F8DC2&dgm=8AA849552F864DDD800D3DD38404938D|03. Open Programs & Projects\Personal Banking Processes\00. Optimus\Investments\1. Onboarding & Fulfillment\Draft\NACCC - Existing Account Purchase|NACCC - Existing Account Purchase|Draft|1.1 Draft Copy|Assess Needs|Customer Experience|L1: Save and invest / L2: Invest for the future / L3: Request information/access research on investment products|"Customer Experience - 6.3.1. L1: Save and invest / L2: Invest for the future / L3: Evaluate my options
Customer Experience - 6.3.2. L1: Save and invest / L2: Invest for the future / L3: Get more information directly from the bank (account options, process)
Customer Experience - 6.3.9. L1: Save and invest / L2: Invest for the future / L3: Request information/access research on investment products
Customer Experience - 6.3.10. L1: Save and invest / L2: Invest for the future / L3: Receive advice from investment professionals"|Review / Validate Product Needs
http://cmtowpnimweb01.ibg.adroot.bmogc.net/NimbusEnterprise/CtrlWebISAPI.dll/?__id=webDiagram.show&map=0%3AF05F72EE64DE4238BCE82DC0435F8DC2&dgm=8AA849552F864DDD800D3DD38404938D|03. Open Programs & Projects\Personal Banking Processes\00. Optimus\Investments\1. Onboarding & Fulfillment\Draft\NACCC - Existing Account Purchase|NACCC - Existing Account Purchase|Draft|1.1 Draft Copy|Assess Needs|Customer Experience|L1: Save and invest / L2: Invest for the future / L3: Receive advice from investment professionals|"Customer Experience - 6.3.1. L1: Save and invest / L2: Invest for the future / L3: Evaluate my options
Customer Experience - 6.3.2. L1: Save and invest / L2: Invest for the future / L3: Get more information directly from the bank (account options, process)
Customer Experience - 6.3.9. L1: Save and invest / L2: Invest for the future / L3: Request information/access research on investment products
Customer Experience - 6.3.10. L1: Save and invest / L2: Invest for the future / L3: Receive advice from investment professionals"|Review / Validate Product Needs
http://cmtowpnimweb01.ibg.adroot.bmogc.net/NimbusEnterprise/CtrlWebISAPI.dll/?__id=webDiagram.show&map=0%3AF05F72EE64DE4238BCE82DC0435F8DC2&dgm=8AA849552F864DDD800D3DD38404938D|03. Open Programs & Projects\Personal Banking Processes\00. Optimus\Investments\1. Onboarding & Fulfillment\Draft\NACCC - Existing Account Purchase|NACCC - Existing Account Purchase|Draft|1.1 Draft Copy|Assess Needs|Customer Experience|L1: Save and invest / L2: Invest for the future / L3: Authenticate|"Customer Experience - 6.3.7. L1: Save and invest / L2: Invest for the future / L3: Authenticate
Canadian P&C - Personal Banking Controls - 6. Authorization - Customer"|Authenticate Customer
||||||Customer Experience|L1: Start with and grow with BMO||
||||||Customer Experience|L1: Move and manage money||
||||||Customer Experience|L1: Borrow||
||||||Customer Experience|L1: Resolve an issue||
||||||Customer Experience|L1: Start with and grow with BMO / L2: Open an account (chequing, savings) as a new customer||
||||||Customer Experience|L1: Start with and grow with BMO / L2: Open an account (chequing, savings) as an existing customer||
||||||Customer Experience|L1: Start with and grow with BMO / L2: Get a credit card as an existing customer||
||||||Customer Experience|L1: Move and manage money / L2: Manage alerts, profile, and preferences||
||||||Customer Experience|L1: Move and manage money / L2: Access my account||
||||||Customer Experience|L1: Move and manage money / L2: Deposit or Withdraw money||
||||||Customer Experience|L1: Move and manage money / L2: Move money||
||||||Customer Experience|L1: Move and manage money / L2: Manage my cash flow||
||||||Customer Experience|L1: Pay for things / L2: Make a payment||
||||||Customer Experience|L1: Pay for things / L2: Earn and redeem rewards||
||||||Customer Experience|L1: Pay for things / L2: Manage my credit||
||||||Customer Experience|L1: Borrow / L2: Get a loan (for defined purchase)||
||||||Customer Experience|L1: Borrow / L2: Get a line of credit||
||||||Customer Experience|L1: Own a home / L2: Apply for a new mortgage||
||||||Customer Experience|L1: Own a home / L2: Manage my mortgage||
||||||Customer Experience|L1: Own a home / L2: Renew or Refinance my mortgage||
||||||Customer Experience|L1: Save and invest / L2: Set and manage my financial goals||
||||||Customer Experience|L1: Save and invest / L2: Save for things||
||||||Customer Experience|L1: Save and invest / L2: Invest for the future||
||||||Customer Experience|L1: Resolve an issue / L2: Prevent transactions that are not from me||
||||||Customer Experience|L1: Resolve an issue / L2: Resolve a lost or stolen card||
||||||Customer Experience|L1: Resolve an issue / L2: Dispute a fee||
||||||Customer Experience|L1: Resolve an issue / L2: Resolve a missed payment||
||||||Customer Experience|L1: Resolve an issue / L2: Resolve an access issue||
||||||Customer Experience|L1: Resolve an issue / L2: Ask a question or Voice my frustration||
||||||Customer Experience|L1: Start with and grow with BMO / L2: Open an account (chequing, savings) as a new customer / L3: Switch to BMO||
||||||Customer Experience|L1: Start with and grow with BMO / L2: Get a credit card as a new customer / L3: Learn about and evaluate my options||
||||||Customer Experience|L1: Start with and grow with BMO / L2: Get a credit card as a new customer / L3: Activate and set up digital access||
||||||Customer Experience|L1: Start with and grow with BMO / L2: Get a credit card as an existing customer / L3: Learn about and evaluate my options||
||||||Customer Experience|L1: Start with and grow with BMO / L2: Get a credit card as an existing customer / L3: Apply to get a credit card||
||||||Customer Experience|L1: Start with and grow with BMO / L2: Get a credit card as an existing customer / L3: Get approved||
||||||Customer Experience|L1: Start with and grow with BMO / L2: Get a credit card as an existing customer / L3: Receive and activate my credit card||
||||||Customer Experience|L1: Move and manage money / L2: Manage alerts, profile, and preferences / L3: Choose and update communication preferences||
||||||Customer Experience|L1: Move and manage money / L2: Manage alerts, profile, and preferences / L3: Update personal details||
||||||Customer Experience|L1: Move and manage money / L2: Manage alerts, profile, and preferences / L3: Receive information on relevant offers||
||||||Customer Experience|L1: Move and manage money / L2: Manage alerts, profile, and preferences / L3: Manage alerts (e.g., bill statements, payment)||
||||||Customer Experience|L1: Move and manage money / L2: Access my account / L3: Navigate to access site (e.g., webpage, app, ATM)||
||||||Customer Experience|L1: Move and manage money / L2: Access my account / L3: Authenticate||
||||||Customer Experience|L1: Move and manage money / L2: Deposit or Withdraw money / L3: Withdraw money||
||||||Customer Experience|L1: Move and manage money / L2: Move money / L3: Pay a bill||
||||||Customer Experience|L1: Move and manage money / L2: Move money / L3: Transfer money||
||||||Customer Experience|L1: Move and manage money / L2: Move money / L3: Pay somebody (send money, receive money)||
||||||Customer Experience|L1: Move and manage money / L2: Manage my cash flow / L3: Understand my balance||
||||||Customer Experience|L1: Move and manage money / L2: Manage my cash flow / L3: Understand my spend||
||||||Customer Experience|L1: Move and manage money / L2: Manage my cash flow / L3: Understand what I can spend||
||||||Customer Experience|L1: Pay for things / L2: Make a payment / L3: Enter account/card details||
||||||Customer Experience|L1: Pay for things / L2: Make a payment / L3: Authenticate||
||||||Customer Experience|L1: Pay for things / L2: Make a payment / L3: Receive payment confirmation||
||||||Customer Experience|L1: Pay for things / L2: Earn and redeem rewards / L3: Accumulate points||
||||||Customer Experience|L1: Pay for things / L2: Earn and redeem rewards / L3: Access rewards account||
||||||Customer Experience|L1: Pay for things / L2: Earn and redeem rewards / L3: Evaluate redemption options (e.g., what could be redeemed for accumulated points)||
||||||Customer Experience|L1: Pay for things / L2: Earn and redeem rewards / L3: Redeem points to get rewards||
||||||Customer Experience|L1: Pay for things / L2: Earn and redeem rewards / L3: Get reward||
||||||Customer Experience|L1: Pay for things / L2: Manage my credit / L3: Authenticate||
||||||Customer Experience|L1: Pay for things / L2: Manage my credit / L3: Manage credit score||
||||||Customer Experience|L1: Pay for things / L2: Manage my credit / L3: Request credit limit change||
||||||Customer Experience|L1: Pay for things / L2: Manage my credit / L3: Receive approval or rejection from the bank||
||||||Customer Experience|L1: Borrow / L2: Get a loan (for defined purchase) / L3: Evaluate my options||
||||||Customer Experience|L1: Borrow / L2: Get a loan (for defined purchase) / L3: Get more information directly from loan representative||
||||||Customer Experience|L1: Borrow / L2: Get a loan (for defined purchase)/ L3: Apply for a loan||
||||||Customer Experience|L1: Borrow / L2: Get a loan (for defined purchase) / L3: Receive approval or rejection from the bank||
||||||Customer Experience|L1: Borrow / L2: Get a loan (for defined purchase) / L3: Understand next steps following approval||
||||||Customer Experience|L1: Borrow / L2: Get a loan (for defined purchase) / L3: Complete loan documents||
||||||Customer Experience|L1: Borrow / L2: Get a loan (for defined purchase) / L3: Finalize loan and receive my loan amount||
||||||Customer Experience|L1: Borrow / L2: Get a line of credit / L3: Evaluate my options||
||||||Customer Experience|L1: Borrow / L2: Get a line of credit / L3: Get more information directly from line of credit representative||
||||||Customer Experience|L1: Borrow / L2: Get a line of credit / L3: Select line of credit||
||||||Customer Experience|L1: Borrow / L2: Get a line of credit / L3: Apply for a line of credit||
||||||Customer Experience|L1: Borrow / L2: Get a line of credit / L3: Receive approval or rejection from the bank||
||||||Customer Experience|L1: Borrow / L2: Get a line of credit / L3: Understand next steps following approval||
||||||Customer Experience|L1: Borrow / L2: Get a line of credit / L3: Complete line of credit document||
||||||Customer Experience|L1: Borrow / L2: Get a line of credit / L3: Draw on my line of credit||
||||||Customer Experience|L1: Own a home / L2: Apply for a new mortgage / L3: Evaluate my options||
||||||Customer Experience|L1: Own a home / L2: Apply for a new mortgage / L3: Get more information directly from mortgage representative||
||||||Customer Experience|L1: Own a home / L2: Apply for a new mortgage / L3: Apply to get pre-approved for a mortgage||
||||||Customer Experience|L1: Own a home / L2: Apply for a new mortgage / L3: Receive pre-approval or rejection from the bank||
||||||Customer Experience|L1: Own a home / L2: Apply for a new mortgage / L3: Select mortgage||
||||||Customer Experience|L1: Own a home / L2: Apply for a new mortgage / L3: Apply for a mortgage||
||||||Customer Experience|L1: Own a home / L2: Apply for a new mortgage / L3: Have my home appraised||
||||||Customer Experience|L1: Own a home / L2: Apply for a new mortgage / L3: Receive approval or rejection from the bank||
||||||Customer Experience|L1: Own a home / L2: Apply for a new mortgage / L3: Lock in interest rate and payment structure||
||||||Customer Experience|L1: Own a home / L2: Apply for a new mortgage / L3: Complete mortgage documents||
||||||Customer Experience|L1: Own a home / L2: Apply for a new mortgage / L3: Get money to buy home||
||||||Customer Experience|L1: Own a home / L2: Manage my mortgage / L3: Authenticate||
||||||Customer Experience|L1: Own a home / L2: Manage my mortgage / L3: Make periodic repayment||
||||||Customer Experience|L1: Own a home / L2: Manage my mortgage / L3: Add direct debit payment||
||||||Customer Experience|L1: Own a home / L2: Manage my mortgage / L3: Receive payment confirmation||
||||||Customer Experience|L1: Own a home / L2: Manage my mortgage / L3: Transfer balances||
||||||Customer Experience|L1: Own a home / L2: Manage my mortgage / L3: Resolve a missed/late payment||
||||||Customer Experience|L1: Own a home / L2: Renew or Refinance my mortgage / L3: Evaluate my options||
||||||Customer Experience|L1: Own a home / L2: Renew or Refinance my mortgage / L3: Get more information directly from mortgage representative||
||||||Customer Experience|L1: Own a home / L2: Renew or Refinance my mortgage / L3: Apply for a new mortgage||
||||||Customer Experience|L1: Own a home / L2: Renew or Refinance my mortgage / L3: Receive approval or rejection from the bank||
||||||Customer Experience|L1: Own a home / L2: Renew or Refinance my mortgage / L3: Lock in new interest rate and payment structure||
||||||Customer Experience|L1: Own a home / L2: Renew or Refinance my mortgage / L3: Complete mortgage renewal documents||
||||||Customer Experience|L1: Save and invest / L2: Set and manage my financial goals / L3: Make an appointment with a financial planner||
||||||Customer Experience|L1: Save and invest / L2: Set and manage my financial goals / L3: Meet with financial planner||
||||||Customer Experience|L1: Save and invest / L2: Set and manage my financial goals / L3: Create savings and investment plan||
||||||Customer Experience|L1: Save and invest / L2: Set and manage my financial goals / L3: Understand next steps (next appointment, decisions to make, etc?)||
||||||Customer Experience|L1: Save and invest / L2: Save for things / L3: Authenticate||
||||||Customer Experience|L1: Save and invest / L2: Save for things / L3: View chequing account balance||
||||||Customer Experience|L1: Save and invest / L2: Save for things / L3: Execute fund transfer to savings account||
||||||Customer Experience|L1: Save and invest / L2: Save for things / L3: Get confirmation and related information||
||||||Customer Experience|L1: Save and invest / L2: Invest for the future / L3: Apply to open an investment account||
||||||Customer Experience|L1: Save and invest / L2: Invest for the future / L3: Receive approval or rejection from the bank||
||||||Customer Experience|L1: Save and invest / L2: Invest for the future / L3: Understand next steps following approval||
||||||Customer Experience|L1: Save and invest / L2: Invest for the future / L3: Deposit money into my investment account||
||||||Customer Experience|L1: Save and invest / L2: Invest for the future / L3: View investment portfolio||
||||||Customer Experience|L1: Save and invest / L2: Invest for the future / L3: Execute investment||
||||||Customer Experience|L1: Save and invest / L2: Invest for the future / L3: Withdraw investment||
||||||Customer Experience|L1: Save and invest / L2: Invest for the future / L3: Receive transaction confirmation||
||||||Customer Experience|L1: Resolve an issue / L2: Prevent transactions that are not from me / L3: Receive/view transaction details||
||||||Customer Experience|L1: Resolve an issue / L2: Prevent transactions that are not from me / L3: Authenticate||
||||||Customer Experience|L1: Resolve an issue / L2: Prevent transactions that are not from me / L3: Report details of unrecognized transaction||
||||||Customer Experience|L1: Resolve an issue / L2: Prevent transactions that are not from me / L3: Understand solution and next steps||
||||||Customer Experience|L1: Resolve an issue / L2: Prevent transactions that are not from me / L3: Cancel existing credit/debit card||
||||||Customer Experience|L1: Resolve an issue / L2: Prevent transactions that are not from me / L3: Request new credit/debit card||
||||||Customer Experience|L1: Resolve an issue / L2: Prevent transactions that are not from me / L3: Receive temporary card||
||||||Customer Experience|L1: Resolve an issue / L2: Prevent transactions that are not from me / L3: Receive new credit/debit card||
||||||Customer Experience|L1: Resolve an issue / L2: Prevent transactions that are not from me / L3: Activate new credit/debit card||
||||||Customer Experience|L1: Resolve an issue / L2: Prevent transactions that are not from me / L3: Receive reimbursement for unrecognized transaction||
||||||Customer Experience|L1: Resolve an issue / L2: Prevent transactions that are not from me / L3: Receive information on understanding statements / checking transactions||
||||||Customer Experience|L1: Resolve an issue / L2: Resolve a lost or stolen card / L3: Authenticate||
||||||Customer Experience|L1: Resolve an issue / L2: Resolve a lost or stolen card / L3: Report details of lost/stolen card||
||||||Customer Experience|L1: Resolve an issue / L2: Resolve a lost or stolen card / L3: Understand solution and next steps||
||||||Customer Experience|L1: Resolve an issue / L2: Resolve a lost or stolen card / L3: Cancel existing credit/debit card||
||||||Customer Experience|L1: Resolve an issue / L2: Resolve a lost or stolen card / L3: Request new credit/debit card||
||||||Customer Experience|L1: Resolve an issue / L2: Resolve a lost or stolen card / L3: Receive temporary card||
||||||Customer Experience|L1: Resolve an issue / L2: Resolve a lost or stolen card / L3: Receive new credit/debit card||
||||||Customer Experience|L1: Resolve an issue / L2: Resolve a lost or stolen card / L3: Activate new credit/debit card||
||||||Customer Experience|L1: Resolve an issue / L2: Resolve a lost or stolen card / L3: Receive information on card protection tips||
||||||Customer Experience|L1: Resolve an issue / L2: Dispute a fee / L3: Authenticate||
||||||Customer Experience|L1: Resolve an issue / L2: Dispute a fee / L3: Report details of disputed fee||
||||||Customer Experience|L1: Resolve an issue / L2: Dispute a fee / L3: Request reimbursement for fee||
||||||Customer Experience|L1: Resolve an issue / L2: Dispute a fee / L3: Understand reason for fee||
||||||Customer Experience|L1: Resolve an issue / L2: Dispute a fee / L3: Receive approval or rejection for dispute||
||||||Customer Experience|L1: Resolve an issue / L2: Dispute a fee / L3: Receive information on alternative accounts||
||||||Customer Experience|L1: Resolve an issue / L2: Dispute a fee / L3: Decide to switch to a more suitable account||
||||||Customer Experience|L1: Resolve an issue / L2: Resolve a missed payment / L3: Authenticate||
||||||Customer Experience|L1: Resolve an issue / L2: Resolve a missed payment / L3: Make late payment||
||||||Customer Experience|L1: Resolve an issue / L2: Resolve a missed payment / L3: Report reasons for missed payment||
||||||Customer Experience|L1: Resolve an issue / L2: Resolve a missed payment / L3: Request a fee waiver||
||||||Customer Experience|L1: Resolve an issue / L2: Resolve a missed payment / L3: Receive approval or rejection for request||
||||||Customer Experience|L1: Resolve an issue / L2: Resolve a missed payment / L3: Receive information on direct debit options||
||||||Customer Experience|L1: Resolve an issue / L2: Resolve a missed payment / L3: Elect to set up direct debit||
||||||Customer Experience|L1: Resolve an issue / L2: Resolve an access issue / L3: Attempt to authenticate unsuccessfully||
||||||Customer Experience|L1: Resolve an issue / L2: Resolve an access issue / L3: Request new authentication details||
||||||Customer Experience|L1: Resolve an issue / L2: Resolve an access issue / L3: Verify identity||
||||||Customer Experience|L1: Resolve an issue / L2: Resolve an access issue / L3: Receive digital authentication details||
||||||Customer Experience|L1: Resolve an issue / L2: Ask a question or Voice my frustration / L3: Ask question / Voice complaint||
||||||Customer Experience|L1: Resolve an issue / L2: Ask a question or Voice my frustration / L3: Follow up until I receive a satisfactory response||
||||||Customer Experience|L1: Resolve an issue / L2: Ask a question or Voice my frustration / L3: Receive compensation||
||||||Customer Experience|Apply to Open an Account||
||||||Customer Experience|Apply to Open an Account||
